[1.57824E12, 7467.91000000, 7484.00000000, 7421.77000000, 7444.14000000, 4847.77460900, 1.578254399999E12, 36137911.69872611, 48821.0, 2407.66869300, 17948340.58914090, 0]
[1.5782544E12, 7444.71000000, 7445.00000000, 7318.00000000, 7358.75000000, 6550.96953800, 1.578268799999E12, 48305206.62013280, 56284.0, 2918.17615400, 21522339.85272790, 0]
[1.5782688E12, 7357.64000000, 7580.00000000, 7346.76000000, 7540.90000000, 13578.25865600, 1.578283199999E12, 101658114.43919881, 90571.0, 7253.70693800, 54289384.54407606, 0]
[1.5782832E12, 7540.90000000, 7554.61000000, 7496.00000000, 7507.91000000, 4822.71815500, 1.578297599999E12, 36286039.59522891, 44909.0, 2533.85160500, 19064450.20549535, 0]
[1.5782976E12, 7508.18000000, 7582.27000000, 7507.39000000, 7544.72000000, 7827.32759300, 1.578311999999E12, 59043380.07551334, 71448.0, 3633.64159100, 27411971.60151161, 0]
[1.578312E12, 7544.72000000, 7622.00000000, 7465.44000000, 7519.99000000, 9210.89392400, 1.578326399999E12, 69483827.30136426, 74063.0, 4670.26521200, 35241618.51615729, 0]
[1.5783264E12, 7519.05000000, 7561.00000000, 7509.43000000, 7539.90000000, 4503.57387900, 1.578340799999E12, 33952019.92891205, 49375.0, 2232.93587100, 16834450.14706498, 0]
[1.5783408E12, 7539.74000000, 7795.34000000, 7534.90000000, 7758.00000000, 14692.92310900, 1.578355199999E12, 112907099.88583182, 119571.0, 8529.36655300, 65569735.64511935, 0]
[1.5783552E12, 7758.90000000, 8000.00000000, 7758.29000000, 7894.90000000, 20969.43657800, 1.578369599999E12, 165663512.44546847, 141563.0, 10994.80158800, 86860460.79115781, 0]
[1.5783696E12, 7894.71000000, 7905.50000000, 7821.00000000, 7883.37000000, 7779.68916300, 1.578383999999E12, 61185863.74728458, 65526.0, 4011.23170900, 31547130.89564143, 0]
[1.578384E12, 7883.11000000, 7965.00000000, 7855.00000000, 7895.14000000, 8698.80149600, 1.578398399999E12, 68727867.63769617, 70273.0, 4208.00042100, 33243539.76607462, 0]
[1.5783984E12, 7895.13000000, 7915.77000000, 7740.29000000, 7764.59000000, 13815.63926000, 1.578412799999E12, 108226997.46997521, 104490.0, 6978.07391000, 54670492.68089925, 0]
[1.5784128E12, 7764.04000000, 8137.00000000, 7723.71000000, 8073.69000000, 23314.90438300, 1.578427199999E12, 186138206.50837004, 162221.0, 11917.80602600, 95153915.89210398, 0]
[1.5784272E12, 8073.69000000, 8207.68000000, 7945.72000000, 8145.28000000, 16593.21378100, 1.578441599999E12, 134260343.33416816, 141242.0, 8082.19789500, 65391427.58805468, 0]
[1.5784416E12, 8145.92000000, 8455.00000000, 8142.00000000, 8300.34000000, 29882.76757800, 1.578455999999E12, 249278984.67629778, 214439.0, 15479.53026800, 129153136.01438960, 0]
[1.578456E12, 8300.34000000, 8377.00000000, 8277.21000000, 8297.26000000, 9759.58652000, 1.578470399999E12, 81284192.51276621, 87286.0, 4931.51603100, 41072654.43231526, 0]
[1.5784704E12, 8297.27000000, 8370.00000000, 8264.86000000, 8332.47000000, 9015.76602400, 1.578484799999E12, 74999557.70908977, 76520.0, 4111.89180000, 34207714.94893289, 0]
[1.5784848E12, 8332.20000000, 8418.61000000, 8184.00000000, 8305.97000000, 20431.67321300, 1.578499199999E12, 169790325.35318288, 151217.0, 10000.94594000, 83137876.03471991, 0]
[1.5784992E12, 8306.09000000, 8335.79000000, 7963.05000000, 7963.35000000, 26733.72217300, 1.578513599999E12, 216783134.12664024, 172979.0, 12202.01663500, 98958035.36003195, 0]
[1.5785136E12, 7963.56000000, 8125.57000000, 7870.00000000, 8055.98000000, 16799.12713200, 1.578527999999E12, 134274038.22652894, 127934.0, 8345.20884000, 66754833.66414996, 0]
[1.578528E12, 8054.72000000, 8055.96000000, 7928.00000000, 7954.72000000, 9990.26035900, 1.578542399999E12, 79727246.34863195, 79104.0, 4769.57859600, 38060248.56371673, 0]
[1.5785424E12, 7954.96000000, 7978.31000000, 7896.00000000, 7949.84000000, 7975.92084500, 1.578556799999E12, 63346230.63580104, 64304.0, 4035.76346900, 32050469.82658509, 0]
[1.5785568E12, 7949.57000000, 7955.83000000, 7852.01000000, 7878.56000000, 9886.09173100, 1.578571199999E12, 78063921.17944053, 74225.0, 4978.17214400, 39320377.87803792, 0]
[1.5785712E12, 7878.02000000, 7945.00000000, 7871.00000000, 7907.05000000, 8465.58572000, 1.578585599999E12, 66923251.42375238, 64484.0, 4314.34102600, 34107098.27152001, 0]
[1.5785856E12, 7907.05000000, 7957.48000000, 7778.00000000, 7917.54000000, 13370.93087000, 1.578599999999E12, 104825199.65085433, 92762.0, 6559.49637900, 51435664.01454986, 0]
[1.5786E12, 7917.55000000, 8000.00000000, 7750.00000000, 7817.76000000, 14550.73030500, 1.578614399999E12, 114372401.23639941, 103921.0, 6988.40760700, 54925820.77999142, 0]
[1.5786144E12, 7817.74000000, 7854.06000000, 7770.00000000, 7818.02000000, 4946.41275700, 1.578628799999E12, 38652855.84716160, 49565.0, 2363.09721100, 18468242.13197619, 0]
[1.5786288E12, 7818.06000000, 7819.84000000, 7711.76000000, 7752.98000000, 8595.70002200, 1.578643199999E12, 66695728.15756949, 61743.0, 4035.69072400, 31318955.09003579, 0]
[1.5786432E12, 7753.05000000, 7854.44000000, 7672.00000000, 7841.69000000, 16190.71085200, 1.578657599999E12, 125568149.81420179, 105330.0, 8035.61232700, 62313882.71927421, 0]
[1.5786576E12, 7841.03000000, 8086.85000000, 7811.00000000, 8066.60000000, 19947.25053700, 1.578671999999E12, 158562714.00065988, 134722.0, 10585.30978200, 84186563.73040579, 0]
[1.578672E12, 8067.50000000, 8140.11000000, 7909.98000000, 8059.49000000, 22918.93772500, 1.578686399999E12, 183994648.56412956, 163167.0, 12060.61300100, 96838872.80765183, 0]
[1.5786864E12, 8058.05000000, 8199.00000000, 7981.59000000, 8197.02000000, 9807.76555500, 1.578700799999E12, 79300124.00471471, 91574.0, 5281.43226200, 42718869.19548922, 0]
[1.5787008E12, 8198.86000000, 8253.26000000, 8119.75000000, 8158.49000000, 10029.60439700, 1.578715199999E12, 82099998.44756105, 78572.0, 5142.72885900, 42101503.22208556, 0]
[1.5787152E12, 8158.83000000, 8179.94000000, 8044.65000000, 8074.18000000, 7452.94165400, 1.578729599999E12, 60350236.32211462, 67726.0, 3815.15648500, 30890923.95625842, 0]
[1.5787296E12, 8074.17000000, 8129.97000000, 8010.00000000, 8045.95000000, 7736.81792500, 1.578743999999E12, 62431906.29093031, 71381.0, 3877.84835200, 31295665.57075868, 0]
[1.578744E12, 8045.89000000, 8135.00000000, 8018.41000000, 8099.73000000, 7221.14897500, 1.578758399999E12, 58293208.73757763, 64855.0, 3811.51069100, 30774500.21930166, 0]
[1.5787584E12, 8099.16000000, 8221.55000000, 8070.00000000, 8151.78000000, 10064.72494800, 1.578772799999E12, 82098331.25920993, 85549.0, 5209.28511700, 42488783.48329607, 0]
[1.5787728E12, 8151.77000000, 8286.34000000, 8003.16000000, 8020.01000000, 12304.79476800, 1.578787199999E12, 99760668.50730850, 101048.0, 6059.59547000, 49164624.99118568, 0]
[1.5787872E12, 8020.01000000, 8110.92000000, 7960.00000000, 8091.33000000, 7289.35449700, 1.578801599999E12, 58612864.66241500, 62308.0, 3916.54841800, 31501312.47484108, 0]
[1.5788016E12, 8090.70000000, 8153.84000000, 8070.98000000, 8097.51000000, 5085.38147100, 1.578815999999E12, 41230962.65368748, 50838.0, 2749.89031800, 22298234.16059891, 0]
[1.578816E12, 8097.51000000, 8164.08000000, 8080.01000000, 8114.08000000, 5601.97890100, 1.578830399999E12, 45506766.08971084, 57032.0, 2834.03985600, 23020386.89032506, 0]
[1.5788304E12, 8114.08000000, 8185.00000000, 8113.11000000, 8152.70000000, 6596.31245400, 1.578844799999E12, 53742732.55215841, 62674.0, 3431.00175900, 27955287.64733405, 0]
[1.5788448E12, 8152.63000000, 8197.00000000, 8072.00000000, 8132.01000000, 9412.79672700, 1.578859199999E12, 76495385.56529109, 76138.0, 4547.23986100, 36953977.21930649, 0]
[1.5788592E12, 8131.40000000, 8185.00000000, 8091.22000000, 8184.98000000, 4145.67028600, 1.578873599999E12, 33763208.93558720, 41672.0, 2239.82088400, 18243465.60051311, 0]
[1.5788736E12, 8184.97000000, 8196.00000000, 8086.39000000, 8105.77000000, 5013.85492500, 1.578887999999E12, 40802171.43607395, 48726.0, 2547.44565000, 20732484.46288254, 0]
[1.578888E12, 8105.73000000, 8126.31000000, 8057.59000000, 8075.26000000, 5383.79604600, 1.578902399999E12, 43549596.43821632, 47816.0, 2037.02725200, 16480785.90568916, 0]
[1.5789024E12, 8075.26000000, 8134.60000000, 8065.00000000, 8075.01000000, 6585.46143300, 1.578916799999E12, 53386233.61454368, 54919.0, 3361.13167700, 27249032.05051586, 0]
[1.5789168E12, 8076.86000000, 8114.48000000, 8055.89000000, 8084.89000000, 5021.38480100, 1.578931199999E12, 40598989.95064657, 46662.0, 2310.64232800, 18683485.49574920, 0]
[1.5789312E12, 8085.07000000, 8129.45000000, 8071.12000000, 8111.83000000, 4153.28493600, 1.578945599999E12, 33658445.28654364, 43425.0, 2064.23191800, 16729069.35896184, 0]
[1.5789456E12, 8111.83000000, 8160.00000000, 8101.00000000, 8110.34000000, 5001.97354200, 1.578959999999E12, 40661528.63212597, 47596.0, 2894.74767600, 23532494.64428074, 0]
[1.57896E12, 8110.34000000, 8488.11000000, 8105.54000000, 8461.84000000, 24831.75499700, 1.578974399999E12, 207524607.79212676, 162561.0, 13513.34335800, 112918559.11991480, 0]
[1.5789744E12, 8461.83000000, 8573.00000000, 8453.35000000, 8509.99000000, 15416.45456300, 1.578988799999E12, 131294391.48939860, 114800.0, 8133.20226900, 69264731.78355372, 0]
[1.5789888E12, 8509.85000000, 8561.00000000, 8470.00000000, 8526.87000000, 10140.48985400, 1.579003199999E12, 86332964.89978823, 78426.0, 4299.55681900, 36608563.47406556, 0]
[1.5790032E12, 8526.87000000, 8760.00000000, 8480.00000000, 8675.48000000, 27970.13860000, 1.579017599999E12, 241190461.99799939, 200382.0, 15100.29435800, 130294823.12073703, 0]
[1.5790176E12, 8673.18000000, 8850.00000000, 8520.00000000, 8767.56000000, 31177.50731000, 1.579031999999E12, 271124469.72817436, 245405.0, 15969.43704600, 138970040.60003938, 0]
[1.579032E12, 8765.51000000, 8880.00000000, 8666.22000000, 8810.01000000, 10862.78141800, 1.579046399999E12, 95268284.95838650, 113754.0, 5476.26282600, 48024919.95587521, 0]
[1.5790464E12, 8814.64000000, 8900.00000000, 8701.00000000, 8727.61000000, 17630.43469000, 1.579060799999E12, 155082983.92410801, 169640.0, 8791.11816600, 77368668.06316384, 0]
[1.5790608E12, 8727.00000000, 8741.75000000, 8564.00000000, 8627.13000000, 12394.59959700, 1.579075199999E12, 107088221.61947330, 125036.0, 5625.48630300, 48606936.84129447, 0]
[1.5790752E12, 8626.80000000, 8810.00000000, 8605.03000000, 8730.00000000, 11514.93662600, 1.579089599999E12, 100571487.96814189, 112140.0, 6137.67771700, 53625170.19344387, 0]
[1.5790896E12, 8730.00000000, 8916.48000000, 8720.38000000, 8762.74000000, 18787.51924800, 1.579103999999E12, 165717636.25324768, 153161.0, 9454.13339400, 83415095.58011400, 0]
[1.579104E12, 8762.73000000, 8820.00000000, 8676.08000000, 8761.57000000, 11713.45638500, 1.579118399999E12, 102616231.45865672, 104989.0, 5970.06408100, 52311372.60231968, 0]
[1.5791184E12, 8761.57000000, 8876.40000000, 8738.37000000, 8821.41000000, 12775.35106000, 1.579132799999E12, 112635676.05545404, 99082.0, 6515.07136500, 57443501.89896331, 0]
[1.5791328E12, 8820.01000000, 8859.81000000, 8586.00000000, 8640.01000000, 12783.45867500, 1.579147199999E12, 111079205.52435254, 129120.0, 5810.19088400, 50494926.74969332, 0]
[1.5791472E12, 8640.01000000, 8730.00000000, 8615.00000000, 8680.00000000, 7142.49557500, 1.579161599999E12, 62035594.29664900, 77637.0, 3194.24512300, 27735611.61217640, 0]
[1.5791616E12, 8679.99000000, 8725.00000000, 8600.40000000, 8724.91000000, 9781.35347900, 1.579175999999E12, 84740548.99985548, 90893.0, 5333.44044100, 46226560.69769183, 0]
[1.579176E12, 8724.82000000, 8789.00000000, 8640.35000000, 8710.02000000, 8891.03574400, 1.579190399999E12, 77435982.89237452, 91493.0, 4532.95594600, 39483471.22518824, 0]
[1.5791904E12, 8710.01000000, 8720.82000000, 8626.00000000, 8705.00000000, 7069.06875800, 1.579204799999E12, 61365703.21730472, 84151.0, 3509.47108600, 30467810.95965535, 0]
[1.5792048E12, 8705.01000000, 8757.00000000, 8672.00000000, 8720.01000000, 6323.66205300, 1.579219199999E12, 55095345.35054485, 69770.0, 3615.99787000, 31506507.13336719, 0]
[1.5792192E12, 8720.15000000, 8840.40000000, 8672.44000000, 8786.43000000, 8331.74324800, 1.579233599999E12, 72914909.24541193, 81460.0, 3896.86019000, 34126651.48505246, 0]
[1.5792336E12, 8786.43000000, 8997.00000000, 8760.00000000, 8933.95000000, 17583.95761400, 1.579247999999E12, 156333278.52582334, 158955.0, 10078.47676300, 89569044.95150086, 0]
[1.579248E12, 8935.54000000, 9041.65000000, 8880.50000000, 8903.45000000, 15958.17414200, 1.579262399999E12, 142748070.80912352, 137252.0, 7763.24882700, 69459606.26609603, 0]
[1.5792624E12, 8903.53000000, 8919.41000000, 8765.00000000, 8850.83000000, 11602.98440300, 1.579276799999E12, 102456417.00119999, 101805.0, 5459.03426200, 48198875.19717909, 0]
[1.5792768E12, 8851.39000000, 8955.55000000, 8813.00000000, 8879.71000000, 10924.96600000, 1.579291199999E12, 97180091.84640129, 116998.0, 5413.22719000, 48160597.15586740, 0]
[1.5792912E12, 8879.63000000, 8961.60000000, 8861.66000000, 8913.28000000, 6495.91197000, 1.579305599999E12, 57935973.27904890, 79933.0, 3528.96161300, 31482385.90322085, 0]
[1.5793056E12, 8913.27000000, 8988.88000000, 8855.55000000, 8925.99000000, 6811.01530300, 1.579319999999E12, 60874998.19564057, 82625.0, 3534.19975100, 31589491.92043881, 0]
[1.57932E12, 8926.07000000, 8926.95000000, 8806.38000000, 8843.63000000, 7327.35257200, 1.579334399999E12, 64873021.51105987, 79453.0, 3550.52592100, 31437986.81465637, 0]
[1.5793344E12, 8843.63000000, 8919.00000000, 8818.00000000, 8879.79000000, 5142.09983800, 1.579348799999E12, 45629870.61904382, 58715.0, 2333.57286600, 20708327.40925919, 0]
[1.5793488E12, 8879.29000000, 8964.00000000, 8869.98000000, 8903.26000000, 8996.26140900, 1.579363199999E12, 80226875.83229037, 101909.0, 5001.81418000, 44595031.36851294, 0]
[1.5793632E12, 8903.27000000, 8935.17000000, 8848.80000000, 8907.93000000, 5689.85134300, 1.579377599999E12, 50611088.99787368, 74874.0, 2725.36045300, 24244513.81790438, 0]
[1.5793776E12, 8907.79000000, 8960.00000000, 8889.00000000, 8915.96000000, 4328.16608000, 1.579391999999E12, 38636982.76017200, 60606.0, 2275.82214200, 20320051.90897148, 0]
[1.579392E12, 8915.09000000, 9198.98000000, 8888.02000000, 9157.61000000, 15190.42298800, 1.579406399999E12, 138165509.74663075, 129894.0, 8279.62291300, 75316753.49421600, 0]
[1.5794064E12, 9157.74000000, 9165.00000000, 9041.00000000, 9084.36000000, 7138.45343000, 1.579420799999E12, 65012400.73074980, 72057.0, 3280.15677800, 29881753.75195365, 0]
[1.5794208E12, 9083.80000000, 9127.36000000, 8524.20000000, 8681.44000000, 20326.67229500, 1.579435199999E12, 178635151.15453729, 151561.0, 8001.47919800, 70264179.84697333, 0]
[1.5794352E12, 8681.16000000, 8684.76000000, 8559.02000000, 8631.95000000, 10631.57741800, 1.579449599999E12, 91673560.76495015, 99290.0, 5454.75466600, 47040266.93377244, 0]
[1.5794496E12, 8630.98000000, 8676.05000000, 8610.00000000, 8645.57000000, 4773.14966000, 1.579463999999E12, 41281175.94690293, 58075.0, 2364.56517700, 20452634.50750155, 0]
[1.579464E12, 8646.67000000, 8758.84000000, 8466.00000000, 8701.70000000, 12616.61346800, 1.579478399999E12, 109183065.93252188, 104788.0, 6275.36450900, 54327229.55874210, 0]
[1.5794784E12, 8701.72000000, 8735.84000000, 8627.94000000, 8667.56000000, 5725.63372400, 1.579492799999E12, 49675512.00708392, 57594.0, 2901.34652600, 25170100.89200442, 0]
[1.5794928E12, 8667.64000000, 8694.00000000, 8632.76000000, 8665.14000000, 4331.12923500, 1.579507199999E12, 37548329.84460287, 47982.0, 2191.08042000, 18997541.11937109, 0]
[1.5795072E12, 8665.24000000, 8682.92000000, 8595.00000000, 8615.25000000, 6628.20800100, 1.579521599999E12, 57307442.82137799, 62336.0, 3226.82000800, 27905792.68571691, 0]
[1.5795216E12, 8615.71000000, 8678.55000000, 8521.28000000, 8675.38000000, 11184.19604500, 1.579535999999E12, 96258298.70096509, 95780.0, 5743.47258300, 49440475.88727013, 0]
[1.579536E12, 8675.45000000, 8709.31000000, 8640.15000000, 8673.67000000, 5034.32793000, 1.579550399999E12, 43644850.95018204, 56208.0, 2522.79879500, 21872889.72769352, 0]
[1.5795504E12, 8673.51000000, 8746.99000000, 8616.00000000, 8642.35000000, 5993.14481100, 1.579564799999E12, 52013402.67759400, 65106.0, 2868.34545000, 24906207.17549041, 0]
[1.5795648E12, 8642.35000000, 8683.00000000, 8618.00000000, 8674.10000000, 3485.22486900, 1.579579199999E12, 30156013.99106464, 45157.0, 1786.20837200, 15455700.68577608, 0]
[1.5795792E12, 8674.09000000, 8699.84000000, 8623.64000000, 8634.70000000, 3723.75189800, 1.579593599999E12, 32240077.64706935, 45810.0, 1826.63002100, 15817991.24787759, 0]
[1.5795936E12, 8634.16000000, 8677.12000000, 8602.80000000, 8656.76000000, 5719.12137500, 1.579607999999E12, 49447471.44908961, 57565.0, 3008.58695900, 26014793.98698022, 0]
[1.579608E12, 8656.76000000, 8676.95000000, 8634.62000000, 8645.06000000, 4495.17276500, 1.579622399999E12, 38914390.05130741, 51669.0, 2209.21933400, 19125818.42864805, 0]
[1.5796224E12, 8645.10000000, 8663.47000000, 8488.00000000, 8531.86000000, 7182.07013000, 1.579636799999E12, 61736065.40162764, 71614.0, 3135.70510500, 26969893.11294896, 0]
[1.5796368E12, 8530.75000000, 8789.00000000, 8529.11000000, 8736.03000000, 11889.34662200, 1.579651199999E12, 103562686.44457935, 93806.0, 6765.52184600, 58918960.48056265, 0]
[1.5796512E12, 8736.04000000, 8758.08000000, 8701.00000000, 8715.77000000, 3142.10979400, 1.579665599999E12, 27425118.70057590, 39152.0, 1738.15060100, 15170248.77919872, 0]
[1.5796656E12, 8715.00000000, 8818.00000000, 8706.07000000, 8740.27000000, 4893.52592800, 1.579679999999E12, 42803529.25551558, 54472.0, 2465.58267700, 21572005.69703786, 0]
[1.57968E12, 8740.49000000, 8746.34000000, 8622.00000000, 8659.87000000, 8024.69159100, 1.579694399999E12, 69613138.88981737, 71849.0, 3535.15877100, 30661804.62297241, 0]
[1.5796944E12, 8659.00000000, 8681.08000000, 8636.31000000, 8655.37000000, 4586.76527800, 1.579708799999E12, 39713356.02300666, 53223.0, 2238.12419800, 19378945.83741572, 0]
[1.5797088E12, 8655.32000000, 8710.45000000, 8590.00000000, 8670.39000000, 6263.95924500, 1.579723199999E12, 54284141.39609595, 65868.0, 3217.43565600, 27894667.93722107, 0]
[1.5797232E12, 8670.00000000, 8686.22000000, 8645.80000000, 8682.36000000, 2169.50530200, 1.579737599999E12, 18799603.94991404, 32860.0, 1282.70560900, 11116717.12169688, 0]
[1.5797376E12, 8682.77000000, 8691.81000000, 8568.26000000, 8597.23000000, 5642.14209600, 1.579751999999E12, 48607645.35194524, 53567.0, 2487.24638700, 21436545.40098428, 0]
[1.579752E12, 8598.00000000, 8613.38000000, 8502.00000000, 8581.75000000, 7387.61538700, 1.579766399999E12, 63187656.66652002, 66759.0, 3476.93432200, 29741833.82679473, 0]
[1.5797664E12, 8581.71000000, 8624.51000000, 8400.00000000, 8423.00000000, 12779.65843800, 1.579780799999E12, 108338579.95520497, 116132.0, 6283.51044900, 53277525.56798720, 0]
[1.5797808E12, 8422.98000000, 8488.00000000, 8326.00000000, 8359.42000000, 10362.74828200, 1.579795199999E12, 86910188.57907363, 87615.0, 5084.14176900, 42655171.62479970, 0]
[1.5797952E12, 8357.81000000, 8380.00000000, 8306.39000000, 8370.98000000, 6489.03827700, 1.579809599999E12, 54158611.50372052, 75983.0, 3181.38912200, 26555827.53087554, 0]
[1.5798096E12, 8369.90000000, 8445.00000000, 8345.79000000, 8404.52000000, 5504.74211700, 1.579823999999E12, 46226126.61887265, 64749.0, 2774.49039500, 23298178.08897225, 0]
[1.579824E12, 8404.52000000, 8419.86000000, 8275.50000000, 8320.57000000, 6228.83462100, 1.579838399999E12, 51944407.92803780, 64114.0, 3229.02813800, 26932733.08749503, 0]
[1.5798384E12, 8320.59000000, 8353.91000000, 8295.92000000, 8340.00000000, 4078.67025700, 1.579852799999E12, 33954842.38356088, 43622.0, 2129.48753800, 17729830.99922092, 0]
[1.5798528E12, 8338.53000000, 8418.00000000, 8238.00000000, 8412.77000000, 11287.41609900, 1.579867199999E12, 93900032.91409013, 96231.0, 5646.54125900, 46987204.39954467, 0]
[1.5798672E12, 8413.42000000, 8515.00000000, 8369.72000000, 8506.44000000, 9972.41920100, 1.579881599999E12, 84266175.71569188, 92434.0, 5180.06236200, 43778346.75411458, 0]
[1.5798816E12, 8507.80000000, 8528.02000000, 8445.14000000, 8498.76000000, 5464.76364400, 1.579895999999E12, 46377625.41279401, 59273.0, 2894.05008300, 24562975.04197793, 0]
[1.579896E12, 8498.50000000, 8519.75000000, 8413.36000000, 8439.00000000, 4655.42570700, 1.579910399999E12, 39431090.43586468, 51597.0, 2214.32020600, 18761088.83242432, 0]
[1.5799104E12, 8438.99000000, 8451.26000000, 8254.90000000, 8297.62000000, 7158.44945500, 1.579924799999E12, 59633542.06985231, 70105.0, 3142.42576200, 26182591.81059009, 0]
[1.5799248E12, 8298.08000000, 8357.89000000, 8282.25000000, 8316.20000000, 3417.04332600, 1.579939199999E12, 28441038.53988165, 42710.0, 1870.56199900, 15571165.71933379, 0]
